-3.141592653589793,0.0,0.0202
-3.12413936106985,0.0736,0.02264
-3.1066860685499065,0.1472,0.025079999999999998
-3.0892327760299634,0.2208,0.02752
-3.07177948351002,0.2944,0.02996
-3.0543261909900767,0.368,0.0324
-3.036872898470133,0.4414,0.04478
-3.01941960595019,0.5148,0.05716
-3.001966313430247,0.5882,0.06953999999999999
-2.9845130209103035,0.6616,0.08191999999999999
-2.9670597283903604,0.735,0.0943
-2.949606435870417,0.731,0.11334999999999999
-2.9321531433504737,0.727,0.1324
-2.91469985083053,0.723,0.15145
-2.897246558310587,0.719,0.17049999999999998
-2.8797932657906435,0.715,0.18955
-2.8623399732707004,0.711,0.2086
-2.8448866807507573,0.707,0.22765
-2.827433388230814,0.703,0.2467
-2.8099800957108707,0.699,0.26575000000000004
-2.792526803190927,0.695,0.2848
-2.775073510670984,0.7113999999999999,0.30786
-2.7576202181510405,0.7278,0.33092
-2.7401669256310974,0.7442,0.35398
-2.722713633111154,0.7606,0.37704000000000004
-2.705260340591211,0.777,0.4001
-2.6878070480712677,0.7872,0.42438
-2.670353755551324,0.7974,0.44866
-2.652900463031381,0.8076,0.47293999999999997
-2.6354471705114375,0.8178,0.49722
-2.6179938779914944,0.828,0.5215
-2.600540585471551,0.8323999999999999,0.54614
-2.5830872929516078,0.8368,0.57078
-2.5656340004316642,0.8412,0.5954200000000001
-2.548180707911721,0.8456,0.6200600000000001
-2.530727415391778,0.85,0.6447
-2.5132741228718345,0.8492,0.66896
-2.4958208303518914,0.8483999999999999,0.6932200000000001
-2.478367537831948,0.8476,0.71748
-2.4609142453120048,0.8468,0.7417400000000001
-2.443460952792061,0.846,0.766
-2.426007660272118,0.8403999999999999,0.78926
-2.4085543677521746,0.8348,0.81252
-2.3911010752322315,0.8291999999999999,0.83578
-2.3736477827122884,0.8236,0.85904
-2.356194490192345,0.818,0.8823
-2.3387411976724017,0.8086,0.90406
-2.321287905152458,0.7992,0.92582
-2.303834612632515,0.7898,0.94758
-2.2863813201125716,0.7804,0.96934
-2.2689280275926285,0.771,0.9911
-2.251474735072685,0.7578,1.01098
-2.234021442552742,0.7446,1.03086
-2.2165681500327987,0.7313999999999999,1.05074
-2.199114857512855,0.7182,1.07062
-2.181661564992912,0.705,1.0905
-2.1642082724729685,0.6888,1.1081400000000001
-2.1467549799530254,0.6726,1.12578
